"outcome","Taxa.1","Taxa.2","Taxa.3","Taxa.4","Taxa.5","Taxa.6","Taxa.7","Taxa.8","Taxa.9","Taxa.10","Taxa.11","Taxa.12","Taxa.13","Taxa.14","Taxa.15","Taxa.16","Taxa.17","Taxa.18","Taxa.19","Taxa.20","Taxa.21","Taxa.22","Taxa.23","Taxa.24","Taxa.25","Taxa.26","Taxa.27","Taxa.28","Taxa.29","Taxa.30","Taxa.31","Taxa.32","Taxa.33","Taxa.34","Taxa.35","Taxa.36","Taxa.37","Taxa.38","Taxa.39","Taxa.40","Taxa.41","Taxa.42","Taxa.43","Taxa.44","Taxa.45","Taxa.46","Taxa.47","Taxa.48","Taxa.49","Taxa.50","Taxa.51","Taxa.52","Taxa.53","Taxa.54","Taxa.55","Taxa.56","Taxa.57","Taxa.58","Taxa.59","Taxa.60","cov1","cov2","cov3","cov4"
0.256489598279291,0,0.576659904292033,21.4734110108756,9.62934735459495,13.1909450973556,1.44649278310036,0,0.107791633921368,0,0,0,2.49697256807885,1.08576362807673,0,0,2.06256287242046,0.231437107888929,0.0575226543411144,0,0,0,5.09986905741609,1.7039765195218,0,0.0132766861391397,0.0614607771653739,0.0837285451937238,0,0.233073166268125,4.44505478913379,0,0.333133338468337,0,0,0.135011012265515,2.24478792339888,0,2.50480537854916,19.3035487698868,0,1.17648523696206,1.76843432398357,0.723890680026941,0,0,0,0,0.160435069910367,0,0,0,1.37518669887433,0,2.03739942584486,0.261421859245699,2.17891123644895,1.7972028903505,0,0,0,1.55777962091092,1.13484138994469,-0.440533129195886,0.517198781482921
0.950156008241856,0,0,1.01877861602006,0,0,0,18.6153449490011,0,0,0.183935343589889,0.412974542637801,1.38225217696612,0.27329916159239,0.706760315091848,0.190719798460606,0,0.985100626457242,0.0377864155892782,0,0,0,0.384282183577355,0.0948380180864018,0,9.02867703574175,0,0.633319423905399,0,0,9.03802648091547,0,0,0,11.1568639251547,10.6031147199131,0.437158736923269,0,0,0,0,0.0261717841739432,0.0860437656189588,23.6011753207515,0,0.698454632205929,0.985644715309395,0.0249725679283828,0,0.351492502344579,0,0,0,0.175996087890114,0,0,4.1406049957128,4.22970232121629,0,0.496508837224383,0,1.83192895110614,-0.0961505450567078,0.378626092131181,0.875565498442191
0.678713869598793,0.0347731800419495,0,0,0.00289391670999845,0,0,0,0.144234040280242,1.02924918562413,0,10.6170569298068,0.870052980226236,0.122637417173179,0,0,31.4193768658451,5.88043875471685,3.49789867781871,1.7013151619993,0.188135372497878,0,0.90116258485872,9.75454660483537,2.17881141914905,0,0.0549228447940132,0,0,0.119866645855095,19.9640692532741,2.07586187150825,0,0.188273911063782,0,0,0,0,0.38807730944559,0,1.78000506743288,0.590866983581333,0.00663445798941134,0.288021678514793,0,2.86633214220953,0.504372738935156,0,0.632443946526576,0,0,0,0,0,0,0,0,0,0,1.87262579532682,0.325042261959188,1.20302389211213,1.13693789606968,0.452256135323759,0.0832841008872806
1.28053518223595,6.94392090220918,0.0537617797002935,3.07416326641888,13.4385547205133,0,0,0,0,2.15532392471897,0.671767795639807,4.62807499023091,0.441726265664616,0.329877045828373,2.5566652429549,3.98718659408766,0,0.24334566207141,0,0,0,0,0,0,4.04323842931271,8.89021364764043,0,1.22943266600631,0,0,0.126152979344063,0.811006806553921,0,17.9643950891032,0,0.0388400687016657,0,1.56478040003272,0.775092919911669,0,0,0,0,7.43515598731382,0.104361101771158,0.0136676329731645,4.07942494161267,0,0,0,10.2003616833726,0,0,0.222444361647022,0.948155687425596,1.5541661744259,0,1.47474123281322,0,0,0,2.31715537642541,1.67799950393726,0.784216893507493,1.69083921219272
-0.00522353162146449,5.28507274297336,0,0.284390483342678,0,0,0.138863788268901,0,0.045561066862435,0.48156847249062,5.94412783706296,0,3.94308622098758,0,0,0.247882159279596,23.5847628021697,0.0618824352671071,0,0.671532901378737,0,3.79750446056831,0,0,5.17440241159782,0,4.68922165244274,0,0,0.0829944887298308,0,1.22079870962072,0,0,1.77359971304347,0,0.208796777047354,0,0,1.58092606915701,4.29921583644095,0,0,0.0846134098873793,1.64235696859106,0,0,0,20.7950312556408,0.209457561193292,2.6119035197879,0.635332943250426,0,0.819735772243564,0.261318103580338,1.29960823209294,0.0285458751045278,0,1.8000200658119,5.8636553411568,0.432229922927239,0.459855826438059,1.96921565610847,0.838733611304415,1.84246528093093
-0.965152285472868,0.604052001341461,0,3.65314431480023,0,0,1.96093070686194,0,0.492516498908166,0.0330357535778616,0.00664660545112696,8.88727023307126,0,0.344409491595383,1.92869922289346,0,0,0,0.117377838275039,0.267594156450166,1.3288354934801,10.7812492886766,1.57981313630245,0,0,0,0,0,0,0.992074150623005,0.253405626548788,30.4463241085127,0,0.449677761034807,0,10.0904272189116,0,0,0,10.3487191627098,0,0.00118364206663905,0,0,0.0342193956445007,0,0.179078974723172,0,0,0,0.692081586323168,0,1.05837328125308,0,0,0,1.25689130068606,11.8189088337635,0,0.393060215513905,0,-1.26109432242962,-1.72752344039582,-1.54765378533256,-1.59918732116468
0.587548537172894,0,0,0,0,0,0,0.116381935230472,2.71694565498802,0,11.0418752357599,0,0.0249139371369831,0,1.56599494585564,0,0.947735926903667,0.265530119486267,0,0,0,9.41914543061011,0.954078765244539,0,0,0.176852360374459,1.7423898900036,0,0.327144085196517,3.86155352577952,1.48399546365081,0,1.53504311452879,0.0141951502292113,0.391075626454393,0,13.1321606604358,12.2739868306819,0,9.7175637767821,0.0536854177841599,0.0397189756682012,0,0,0.432746244689016,0.00515355615195855,0,14.302200873421,1.15778145811485,0,0,4.64185986657474,0.00458940947260214,1.993374173487,1.4392296622835,0,4.22109792702016,0,0,0,0,-0.201801553946358,1.12077276586311,0.647916913903911,0.0661673210646126
-0.132191341834372,0,1.91611973890709,0,0,0,0,0.393353786984209,0.302395619683849,3.14721078033334,0,0.527329079666284,0,0,0.0531111542824197,0.605619352603454,0,3.63402945576398,0.0508953918408017,0,0,27.6799982452952,0,0,0.627776977019634,0,6.10234405284884,0,0.16421261650658,0,0,0,0,0.000917638990973118,0,6.71355876515335,0,11.6872292405441,0,0,0.62903033759267,0.0920996206793752,0,0,1.43514261900435,0,4.54390208747203,0,0.202798217005059,0,0,0,0,3.68373863134816,0,0,9.83820905517204,6.78213549364949,0.33028289243391,1.04288552252155,7.8136736266973,1.94353650403338,1.28315662291942,-0.0143310567369479,0.457719174986465
-0.570188073656535,1.67781394865756,0,0,4.58449820023071,0,0,0,1.30758447423199,15.9493544860256,2.35666836492942,2.11195874020452,0,0,0,0,0.711291439710955,0,0,6.81387675283148,0,0,0.164594232994685,0,0,0.0758748562673578,0.35755703366555,0,0.806451513778975,0,0.127646263135673,0.294121081422583,37.4879928316514,0,0.282899026704926,0,0.132747197098245,0,1.52895271680045,0,0,0,0.0760715187815774,0,0,0,0,1.34949817257504,0.154982352612201,8.17683401622343,0.235368155299471,2.58670204953068,0.0463017306915822,0,0.454192076590216,8.53597664140987,0.0182650310081474,0.388580545283695,0.247610396809642,0,0.957734152842419,-2.16647758751399,-2.30542674310461,-0.0707731946259905,-0.404377799820444
-0.549779228407848,0.717007534676209,3.34337221910185,3.71884714268741,0,11.5409442413818,0,0,0,0,3.13476445409697,0.0430199076970522,4.08893266942134,0,4.11724061248046,0,0,0.313034133799398,1.54765512922916,0,0,0,0,0,0.299397326614189,0,0,0,0.762626873683017,0,1.54246987619766,0.0180735328762054,0,3.70967428036922,0,0.0211901285303101,22.3487808054726,5.09006757296542,0,0.831627484889615,0,5.84309968710196,0.467720711111861,0,0,0,6.77316532206205,1.75083266861837,0,0.267128993444398,4.27117866245241,0.217698969795016,5.26848927176592,0,0.699233412736206,6.26775966175274,0.834553546311591,0,0,0.150413166677577,0,0.812253705780366,-2.64563034966628,0.0522115047538249,-0.553894573215685
-0.333290815689207,0,0,3.03679614268246,2.10321097362419,1.20260131837331,0,0,0,0.00628510567919765,0,0,0.801955638736213,0.258217349855383,0,7.77770756476341,0.0327029888998902,0.2493943559751,2.6732649488854,0,2.00798055125998,2.4204129331464,7.15210960679255,0.061880186809011,10.8967721638972,0.663649248180428,0,0,0.0769542207550541,0,23.8171609956221,25.0586482117341,0,0,0,0,0.0316299220766125,2.08004635648677,0.407816491265662,0,0.918323774238323,0,0.139192096505158,0,0,2.05776744529872,0,0.0516094043576392,0,0.0203542040288379,0.00580818709107425,0,0.0883662012565783,0,1.47308228906615,0.191329517871076,0,1.14516669411787,1.09180291066821,0,0,-1.49079499379477,-0.42622224876047,-0.459911544626825,-2.60488200181257
-1.19980001521427,2.08160709551683,0,2.33194624231997,3.89899581487853,0,0.701698340704161,17.8649114225087,4.71701069407794,9.00282243349339,0,0.00280080352557383,0,1.09758221328923,11.4080887205819,0.189095834068198,2.8055732107857,0,5.27306725145226,0.202933467328211,0,6.47371071526421,2.47869725476885,0.226116355916129,0,0,0.563252681284088,0,0,0,0,0.0923849202519725,0.106153226692046,8.18856506793474,0,0,0.116164019491374,0,0.0782006528922595,0.0525358641504913,0,0,0,3.62421203136456,0,0,0,0,0.0565984157989722,0,0,0.0114250599261032,0,0,14.9539891761423,0.140040176278692,1.22482465860701,0.0349961787056849,0,0,0,-0.754606838267691,0.721277026763993,-1.2483788921971,-1.58126906362989
0.260612415642969,1.34314126973455,0,0,8.09043970686209,0,0,9.57813292667274,0,0,0,0,0,1.6217972422055,0,0,1.26236560947136,0,0,0,0.697948309689565,2.04464225684406,0.0750455353923073,0.449910304445354,0,1.39452138941012,0.0280012102023727,0,2.30060693482632,0.0980042357083046,0.0227676961536346,0,0.3229689381391,0.156967220629672,0,0.559871400717564,0,0,30.9345757262742,0,0,1.14403853088767,0,0,0,0,1.69000482858522,0.0168083662879181,0.298081095783239,0,0,0.188119999511029,0,13.3135631291677,0,0,4.2952825027963,0,8.93060971584693,0.0566136337243061,9.08517028403083,-0.60074799521311,0.0241904854800702,1.96739985960959,-0.416967260072548
0.773946079916285,0,0,0.832863100313476,0,1.52114799680734,0.0472768682821489,0.374127608941732,0,0,0,0.179524937866796,0,0,0,0.0113764221946958,0.0271353782887454,3.41181399436175,0,0,0.0168034978524449,0,1.08680028475117,4.56242215609314,0,1.90147473401085,20.2690376250754,18.8672171704499,0,0,0,0,0,0,0,8.43510614020248,0,0.112469898463729,2.57179805374621,0.291608810028509,13.5154620564529,0,4.02557310713706,0.515072624036495,1.48454362040444,0,0,0,0,0.353940704089267,0,0,11.2133601432385,0,0,0.588599280855707,0,0.573884866520052,1.71777162911047,1.49178729042462,0,-1.20889394716296,-2.19358913162853,-1.25715469347382,-1.35421161672697
-0.496553656946184,0.809401792123524,4.34746768822505,0,0,0.833491246625391,0.310622072340903,2.33883000894336,0,0,0,7.18133404761217,0.0445325181451586,6.06955335397165,0,0,21.4547043581935,0,0.721907807213764,2.50121077632631,0.539704638461316,0,0,0,0,0.0854768325199102,15.8026821532248,0,0,4.57781097458912,0,0,0,3.14935675143814,0.00882504170559545,0,1.01290143514574,0,0.278270051319072,0,0.255383129972693,0,0,0,0,0.901647722567067,4.92817482814928,0,0.140192091094602,0.189534741861711,0.169576570619826,14.8540580548095,0,5.44714546752646,0,0.0486638014051406,0.0246713253835547,0,0.972868718485631,0,0,0.00582215676574141,1.17809862696649,-0.117552356475419,-0.0620145371164725
0.0217818888537954,4.82529237904239,1.22577165808623,0.318485797150239,0,0,0,0.0246948305857104,0,3.5114554114347,1.45909904841848,0,0.462806595180854,0,0,0,0,0.771187444838061,0,0,0,0,4.65422807613981,8.43309085150655,0,0.420393500497773,0,0.502008254496286,3.73351509319253,0,22.8187986352507,0,0,0.0888127987880707,0,0,0,0,1.39683596098881,0,5.08151508876297,0,0.335678050282219,4.18928975230974,1.08679402407248,0,0,10.9147275318569,0.919301058777019,0,0,21.7213459679322,0,0.228814769944952,0,0.725396806061418,0,0,0.0025193156763449,0,0.148141298726611,-1.60473226933286,0.151316346323488,0.120208762444672,-0.119578108205232
-1.1570532083843,4.61254808336564,0.140273741096233,3.20364099695045,0,0.839964294854219,0,1.2676461972465,0,0,0,0.0970119768207761,0,0.50423523541137,7.30645049440077,0.483134945362588,0,0,0,10.5296617018877,0,5.45305530965971,5.50937210719342,0.0469142121435501,0,0,18.1166596784809,0,0,0,3.22111351783295,1.01853938116181,0,0,0.0131043906618754,0,2.43591126229832,6.52472793582156,0,1.37529469454801,0,0,0,2.00203500575137,0,4.91510896757391,0.881547907406498,0,0,6.35168087871973,0.10170093016495,0,1.12149892511914,1.90682457416283,0,0,0,0,0,0,10.0203426539032,-0.867279783304331,-0.572634594825072,-0.412884823007515,-0.337152833601705
-0.122860643935875,0,0,0,0,0,0,0,0.802215302911183,0.063699086148933,0,0.0309806798161661,0.456477937280009,0,0,0,7.53313221343003,0,0.0534482549802979,5.91723963371533,0.129346532331631,0,0,0,0.606203262397231,13.6809804428535,1.09903303418108,0.362588047004274,0,0,8.06356006802761,8.40268003066122,0,0.0256972890939757,0,0.195643431858916,0,0,0,0.446262211697568,0,2.13027718142163,8.93302012129331,0,0.0303663320577719,0,3.68376958167657,0,0,6.80254985914761,14.5062776686872,0,0.140668083879181,0,0.043811771570057,0.0534658077733949,2.27689566216069,3.54224141093564,0.0532200686700372,9.77695841339601,0.157290578942019,-1.47972894893477,0.381308464198421,-1.30172477987602,0.191995527328885
0.539370858563998,1.85812322347745,0,0.152901801130368,1.47500792234718,0,0,0,0,0,0,0,0,0,5.2517304548238,0,0.0512275083912821,2.30794038391204,0,0,0.260781849086843,0,0,2.08341215643388,3.94231610395481,1.35603758926028,0,0,0.327023281391162,0,0,2.18672797152079,0.37767025139114,0,0,8.53975977321368,1.22909986721686,0.774137935521403,0,4.42786640330242,0.154082896478194,0.603359555651912,0,0,0.427816757260684,1.27596332839075,2.30137429452074,0,55.392410921889,0,0,0.122893971869512,0,2.70821159543361,0,0.155023769043411,0,0,0,0,0.257098433086845,-1.20584696729394,0.898194054118199,-0.00738250212102851,-0.91351250441573
-1.18172345746492,0.306123490306112,8.82436943371926,1.34907447940253,1.72722936505948,0,0.333160113400079,0,0.422261690390641,0.112400784539187,3.38567438018873,0.147866472480097,12.7408628473196,0.12509739479606,0.921630769585549,0,0,0.00384344151826012,0.464976904229787,0,0,0,0.0191244348649978,1.69807222250717,1.77186629965776,0,0,18.7707852323314,0.209016952360277,0,0.112374278045957,3.75514838931306,0,0.0614818110455473,1.16852550077061,0,0.0702554603044721,0,2.55205842137134,0,11.5325908599515,0.0168183699540417,0.902903932118991,8.76878531741724,0,0.0623300188288875,0.900942451620017,0,0,2.11603986099465,0.876238399930235,0.013770123232663,0.108358544321706,0,1.17385330590972,0.00514225968649975,1.99314250513663,4.34725043507095,0.721904343102169,5.4066487032162,0,-0.865123541407779,-0.676055302968924,-0.862132755226105,-0.473838125771241
0.363862481765678,0,0,0,1.29952503209575,0,5.58772972386388,0.320711465091711,0,0,0,0,1.92193785040182,0.992099925850204,0,0,0.296935875577523,0,0,0,36.2725625294119,4.66439253239295,8.20532371190305,1.28180988696753,0,1.44096130043669,0,19.6488153773676,0,0,0,3.5743154223029,0,4.32503354611364,0.0385900091243357,0.72538857419758,0,1.61132712595339,0.172101080960544,1.62362931007021,0,0.0799253477568456,4.67638392448997,0,0.19240615958704,0,0,0,0,0,0,0,0,0,0,0.180207572810153,0.820672227599212,0,0,0.0472144876736,0,0.0859011645543376,0.296821979605816,0.0707394482190997,-2.36624916479473
0.0244957592380465,0.958615877980041,1.89720553151692,5.9744693168509,0.712999662558905,0,0.0962139738369098,0,0.6049713175069,0,7.71649913909259,0,0.00462506676063628,3.82450546001716,0,0.211541743980531,0.932721796728316,4.18765185832508,0.397504037101216,2.79989585734029,4.1057850303579,0,0.0216465709613453,0.0756056831687685,0,1.82649235094189,0,0,0,0,1.82845879089114,0,0.322622003833771,0.276056705835528,0,27.4489531853574,0,0,0,0.117718961121909,6.55296448688109,0,7.90444360368212,0.170797108232068,0.563770467690212,0,0,0,1.06581045249356,0.532527669776526,0,0.736817183224222,0.119559548914407,0,0,0,0.485065675161425,0,0,13.5169621177142,2.00852176416407,-1.362279794082,0.406651489437885,0.523873968522335,1.57812109820476
0.00211122042007306,0,0,0,0.596470730237415,0.244280491456977,0,0,4.8430085683418,0.00226116834037356,0,0,0.312274778875252,12.8197841401653,3.57933394048711,0,0.0481851788589465,0.00296181205147523,0.407838334743998,1.18177362435242,2.34363198200747,0,0.0852343690368983,5.30903217854865,0,0.757151687983398,10.734381828954,0.478295490964934,0,0,0.41199973375539,0,0.348782562549171,0,2.1293199329208,0,1.51241376110958,2.00683467324366,0.312784337937872,0,0,3.02428611571513,0,0,0.043376215205476,0.0101593338109742,0,0.395991086538097,4.81006769810621,1.66540886966106,0,0,0,0.00135882416698505,0,0.0913172303469174,0,39.4899993195263,0,0,0,1.02206065340723,1.70102080052506,0.852528036587321,0.264198704430249
0.0949293430709626,0.250780332790694,0,0.249164037881082,1.95478691753187,8.21933564743958,1.1942205279417,0,0,0.0439499369257517,0.113528111630626,0.0537916230534578,0,1.51740201627255,0.21045045364195,0,0,1.83601138270155,13.0546700682663,0.529225877767144,0,0,0,4.10842239099834,4.32322355628055,0.322074437022896,0,0,1.93855754535728,0,0,0.0137827887840204,0.0250304300728274,0.0883537648877644,0,0.322517257546077,0,0,0.317480174094889,0.928030040944293,0,0.656116098684768,0,0,0,0,0.123015541339787,4.60357322950668,0,8.82116194998232,0.00658695528232299,0.00470496805880214,0,0,41.3830724105655,0,0.541746628060097,0,0,0.392792874574961,1.85244002411158,0.0787809041888486,-1.18761000052426,-0.582849585505267,-0.836824125912272
0.109803865531113,0.0451399742236417,0,0,0,0,0,2.58871930548925,2.88571167557972,2.99493429178157,0,0.0573429930489813,0,0,4.58880528639254,0,0,0,10.9744099336604,0,0.00331384731403719,0,0.0391392236820068,0.0774275946752743,0,0,0.137659008693923,0,0,1.05035525338841,0,0,0.045990826912381,0,18.6643493619053,0,7.37420590814194,2.01195313682517,3.92596865100441,2.0888209599947,0.904120545226403,0,0,0,0.120462828037298,0,2.12408656485692,0.239582204460797,0.0508720344425168,0,0.123955802233175,12.3822352706204,0,23.6543093001781,0,0,0,0,0.846128217230752,0,0,-1.08686719595357,0.015257675541324,0.106431328036096,-0.503935197999011
-0.632499820781248,0.0898701499256272,3.04737204020355,0.522867628098198,1.21380245248082,0.127092963795532,2.00354891485664,0.0822580480676916,21.8633405545107,0,0,0,2.09165262009274,0,0.554627210969585,0.0468745219672876,0.476157003060866,0,0.608166874755065,0.799197852003257,0,0,4.90255781191043,0,2.24292948644172,1.36686397428931,0.0828043711675435,0,0,0,1.60010751638605,0,0,4.97988074130946,0,0,0,0.660686735420822,0,0,0,6.45735693254877,0,0,4.51199142782635,0,0.0170270699453823,2.39251275118115,0,7.00805061719942,0,0,0,14.4473322678819,0,0,13.9245374828637,0,0,1.87853197884054,0,-0.391294625814412,1.26587444704688,-1.03095796307666,-0.390271762572536
-0.489286273213492,0,0,10.0243231352453,0,9.7939258269752,0.325091126272861,0,0.993601214561055,0,0.00763659822602963,0,0,0,9.64892164394304,0,0,0.09793082381798,0,0,0,0,0.0870344239611377,0,2.17570102831924,0,27.1554925377898,0,1.78290632971412,0,2.49402179735888,0,0,0,0,2.76832384647474,0,8.31108081800505,0,0,0,0,0,0,0,4.3046250430271,0.0237988314864923,0,11.1098826699371,0.25526754308979,0,1.85701552623001,0.710545572254757,1.25048726055845,1.10021724412267,0,0.0752033956646918,0,0,1.9340425871427,1.71292317582185,0.0438278822031346,0.178400926995951,0.126599074959219,-1.41638076695821
